"","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","DOC_PPM","NO3N_PPM","CHLA_PPB","NTL_PPM","NH4N_PPM","PTL_PPB","DIN_PPM","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"50",2010226,"NLA17_OK-HP002",1,"11-Jun-17",6.8,6e-04,13.52,0.628,0.013,26.42125,0.0136,"HAND","SPL","Southern Plains",-96.1911658,36.5147867,"Region_06",0,"Non-Urban","MAN_MADE",449.4697,223.74,"H11070107","NLA_OK-10093",52.5599703537521,4.48347254943957e-05,9.28107374883987e-07,4.28357249946455e-08,8.53020372588452e-07,0.000566194837635304,9.70943099878632e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"51",2010227,"NLA17_ND-10024",1,"12-Jun-17",15.12,0.0776,14.24,2.179,0.021,98.95375,0.0986,"PROB","NPL","Northern Plains",-99.23174,47.13186,"Region_08",24.88253601,"Non-Urban","NATURAL",22.12183,569,"H10160002","NLA_ND-10145",48.6938149997706,0.000155565074605554,1.49925037481259e-06,5.54008709930749e-06,3.19476045584613e-06,0.00125895087427144,7.03933747412008e-06,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"52",2010228,"NLA17_CA-10003",1,"12-Jun-17",3.31,0,13.3,0.701,0.009,886.198,0.009,"PROB","XER","Xeric",-121.5354,38.50847,"Region_09",82.71684495,"Urban","MAN_MADE",21.36925,2,"H18020163","NLA_CA-10025",1.74918635423112,5.00464053687442e-05,6.42535874919683e-07,0,2.86112484514223e-05,0.000275603663613655,6.42535874919683e-07,"HYPEREUTROPHIC (> 100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"53",2010229,"NLA17_KS-10003",1,"12-Jun-17",3.56,0.0021,8.46,0.496,0.046,27.16125,0.0481,"PROB","TPL","Temperate Plains",-96.30956,38.12596,"Region_07",59.36052208,"Non-Urban","MAN_MADE",16.10221,389,"H11070101","NLA_KS-10035",40.381342371576,3.54108659955736e-05,3.28407224958949e-06,1.49925037481259e-07,8.76911561525972e-07,0.000296419650291424,3.43399728707075e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"54",2010230,"NLA17_KY-10023",1,"12-Jun-17",4.53,0,4.2,0.405,0.009,11.0875,0.009,"PROB","TPL","Temperate Plains",-87.52033,37.40457,"Region_04",24.39782059,"Urban","MAN_MADE",11.48322,143,"H05110003","NLA_KY-10056",80.7737449309811,2.89141143713857e-05,6.42535874919683e-07,0,3.57964266682101e-07,0.000377185678601166,6.42535874919683e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"55",2010231,"NLA17_AR-10002",1,"12-Jun-17",2.97,0,6.67,0.303,0.006,13.915,0.006,"PROB","SAP","Southern Appalachians",-93.07012,34.41755,"Region_06",6.699071222,"Urban","MAN_MADE",2428.921,121,"H09030006","NLA_AR-10014",48.1513254224179,2.1632041122296e-05,4.28357249946455e-07,0,4.49251208196747e-07,0.00024729392173189,4.28357249946455e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"56",2010232,"NLA17_FL-10001",1,"13-Jun-17",11.28,0,48,1.346,0.012,103.0575,0.012,"PROB","CPL","Coastal Plains",-80.83291,26.94453,"Region_04",51.42246091,"Urban","NATURAL",167489.6,2,"H03090201","NLA_FL-10074",28.8811368999591,9.60948097379882e-05,8.56714499892911e-07,0,3.32725162693038e-06,0.000939217318900916,8.56714499892911e-07,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"57",2010233,"NLA17_KS-10011",1,"13-Jun-17",6.17,0,21.76,1.161,0.01,49.4225,0.01,"PROB","SPL","Southern Plains",-98.20245,38.2035,"Region_07",722.9421449,"Urban","MAN_MADE",3.393117,495,"H11030011","NLA_KS-10077",51.9465055627928,8.28871278646391e-05,7.13928749910759e-07,0,1.59562470981701e-06,0.000513738551207327,7.13928749910759e-07,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"58",2010234,"NLA17_CT-10005",1,"13-Jun-17",3.18,0,2,0.373,0.01,15.0475,0.01,"PROB","NAP","Northern Appalachians",-72.10979,41.84052,"Region_01",156.7566092,"Urban","MAN_MADE",33.91858,156,"H01100002","NLA_CT-10041",54.8142287779235,2.66295423716713e-05,7.13928749910759e-07,0,4.8581441288829e-07,0.000264779350541216,7.13928749910759e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"59",2010235,"NLA17_NC-10009",1,"13-Jun-17",5.41,0,107,2.42,0.016,246.19375,0.016,"PROB","CPL","Coastal Plains",-78.03021,35.85621,"Region_04",35.92473731,"Non-Urban","MAN_MADE",5.004563,50,"H03020101","NLA_NC-10059",21.7363776389541,0.000172770757478404,1.14228599985721e-06,0,7.94846134660352e-06,0.000450457951706911,1.14228599985721e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"60",2010236,"NLA17_KY-10017",1,"13-Jun-17",5.38,0,15.12,0.6,0.012,28.745,0.012,"PROB","TPL","Temperate Plains",-87.78581,37.40584,"Region_04",498.3792605,"Urban","MAN_MADE",1.041854,123,"H12030103","NLA_KY-10050",46.1570203860125,4.28357249946455e-05,8.56714499892911e-07,0,9.28043548660834e-07,0.000447960033305579,8.56714499892911e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"61",2010237,"NLA17_MI-10099",1,"12-Jun-17",5.24,0.0032,1.34,0.545,0.031,9.97875,0.0342,"PROB","UMW","Upper Midwest",-85.11923,44.72733,"Region_05",70.52759862,"Urban","NATURAL",2.602132,325,"H04060105","NLA_MI-10191",120.772814780205,3.89091168701364e-05,2.21317912472335e-06,2.28457199971443e-07,3.22167840013891e-07,0.000436303080766028,2.4416363246948e-06,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"62",2010238,"NLA17_TX-10013",1,"13-Jun-17",10.28,0.0845,5.33,0.715,0.031,88.12,0.1155,"PROB","CPL","Coastal Plains",-94.0436,32.82988,"Region_06",125.1083547,"Urban","NATURAL",21.66034,51,"H11140306","NLA_TX-10136",17.9423936859224,5.10459056186193e-05,2.21317912472335e-06,6.03269793674591e-06,2.84498860699227e-06,0.000855953372189842,8.24587706146927e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"63",2010239,"NLA17_UT-10006",1,"13-Jun-17",7.24,0.0256,5.61,0.779,0.011,41.48125,0.0366,"PROB","XER","Xeric",-109.1379,40.87398,"Region_08",35.23686852,"Non-Urban","MAN_MADE",14.37454,1651,"H14040106","NLA_UT-10057",41.5273722555705,5.56150496180481e-05,7.85321624901835e-07,1.82765759977154e-06,1.33923835285744e-06,0.000602830974188177,2.61297922467338e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"64",2010240,"NLA17_NE-10037",1,"14-Jun-17",19.96,0.0106,28.48,2.284,0.03,103.4325,0.0406,"PROB","SPL","Southern Plains",-98.56234,42.10978,"Region_07",6.825696614,"Non-Urban","NATURAL",73.73346,622,"H10220001","NLA_NE-10127",48.8301328640209,0.000163061326479617,2.14178624973228e-06,7.56764474905404e-07,3.33935864835142e-06,0.00166194837635304,2.89855072463768e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"65",2010241,"NLA17_NE-HP005",1,"14-Jun-17",19.44,0.0278,29.44,2.354,0.028,141.72375,0.0558,"HAND","SPL","Southern Plains",-100.68223,42.553,"Region_07",0,"Non-Urban","NATURAL",11.78301,895.51,"H10150004","NLA_NE-10214",36.7293000061084,0.000168058827728993,1.99900049975012e-06,1.98472192475191e-06,4.57560660565388e-06,0.00161865112406328,3.98372242450204e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"66",2010242,"NLA17_OK-10011",1,"13-Jun-17",5.92,0.1601,117.6,1.536,0.032,250.3025,0.1921,"PROB","SPL","Southern Plains",-99.07525,35.17875,"Region_06",19.61112779,"Non-Urban","MAN_MADE",141.5132,497,"H11120303","NLA_OK-10053",13.5698440508967,0.000109659455986293,2.28457199971443e-06,1.14299992860712e-05,8.08111394464006e-06,0.000492922564529559,1.37145712857857e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"67",2010243,"NLA17_TX-HP002",1,"13-Jun-17",4.1,0.0019,8.4,0.533,0.007,15.2925,0.0089,"HAND","SPL","Southern Plains",-98.408858,30.751822,"Region_06",0,"Urban","MAN_MADE",322.4871,270.56,"H12090201","NLA_TX-10001",77.0721631170869,3.80524023702435e-05,4.99750124937531e-07,1.35646462483044e-07,4.93724333550037e-07,0.000341382181515404,6.35396587420575e-07,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"68",2010244,"NLA17_KY-10004",1,"14-Jun-17",5.19,6e-04,53.92,1.795,0.008,196.64375,0.0086,"PROB","CPL","Coastal Plains",-88.48954,36.8752,"Region_04",33.81490461,"Non-Urban","MAN_MADE",16.18263,119,"H05140203","NLA_KY-10041",20.1852035642941,0.000128150210608981,5.71142999928607e-07,4.28357249946455e-08,6.34872024950335e-06,0.000432139883430475,6.13978724923253e-07,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"69",2010245,"NLA17_KS-10004",1,"14-Jun-17",5.37,0,80.4,1.67,0.012,153.62625,0.012,"PROB","SPL","Southern Plains",-98.26099,37.65556,"Region_07",3.27553518,"Non-Urban","MAN_MADE",56.79395,479,"H11030015","NLA_KS-10012",24.0380851814409,0.000119226101235097,8.56714499892911e-07,0,4.95988346555771e-06,0.000447127393838468,8.56714499892911e-07,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"70",2010246,"NLA17_MD-10003",1,"12-Jun-17",3.53,1.0302,16.32,1.621,0.016,36.025,1.0462,"PROB","SAP","Southern Appalachians",-77.13091,39.12696,"Region_03",1.621349146,"Urban","MAN_MADE",77.27868,100,"H02070010","NLA_MD-10020",99.5010935074903,0.000115727850360534,1.14228599985721e-06,7.35489398158064e-05,1.1630811911813e-06,0.000293921731890092,7.46912258156636e-05,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"71",2010247,"NLA17_NC-10014",1,"14-Jun-17",7.07,0.0028,38,0.541,0.009,43.5975,0.0118,"PROB","CPL","Coastal Plains",-77.10483,34.9329,"Region_04",40.31958609,"Non-Urban","NATURAL",382.9389,11,"H03020301","NLA_NC-10024",27.4400252724276,3.86235453701721e-05,6.42535874919683e-07,1.99900049975012e-07,1.40756231041018e-06,0.000588676103247294,8.42435924894695e-07,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"72",2010248,"NLA17_ND-10029",1,"14-Jun-17",29.84,0,13.93,3.493,0.364,562.808,0.364,"PROB","NPL","Northern Plains",-101.8953,48.35212,"Region_08",60.62663326,"Non-Urban","NATURAL",9.628716,673,"H10110101","NLA_ND-10149",13.7242035875727,0.000249375312343828,2.59870064967516e-05,0,1.81704760318214e-05,0.00248459616985845,2.59870064967516e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"73",2010249,"NLA17_TX-10011",1,"14-Jun-17",5.59,0.0019,18.36,0.854,0.009,108.145,0.0109,"PROB","CPL","Coastal Plains",-94.12513,33.51618,"Region_06",421.0146851,"Urban","MAN_MADE",17.08974,83,"H11140201","NLA_TX-10174",17.4622521082886,6.09695152423788e-05,6.42535874919683e-07,1.35646462483044e-07,3.49150355087583e-06,0.000465445462114904,7.78182337402727e-07,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"74",2010250,"NLA17_NV-10017",1,"14-Jun-17",9.12,0.0119,3.64,0.833,0.028,157.17125,0.0399,"PROB","XER","Xeric",-118.2878,40.69659,"Region_09",3.445286158,"Non-Urban","MAN_MADE",4566.923,1260,"H16040108","NLA_NV-10036",11.7198140879201,5.94702648675662e-05,1.99900049975012e-06,8.49575212393803e-07,5.07433517472462e-06,0.000759367194004996,2.84857571214393e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"75",2010251,"NLA17_NV-10079",1,"13-Jun-17",5.25,0.0032,2.33,0.968,0.021,70.35,0.0242,"PROB","XER","Xeric",-119.4603,41.91589,"Region_09",1.350428309,"Non-Urban","MAN_MADE",29.42805,1765,"H17120008","NLA_NV-10218",30.4270665094542,6.91083029913615e-05,1.49925037481259e-06,2.28457199971443e-07,2.27127721858722e-06,0.000437135720233139,1.72770757478404e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"76",2010252,"NLA17_DE-10005",1,"14-Jun-17",3.31,2.5635,1.15,2.92,0.021,20.89,2.5845,"PROB","CPL","Coastal Plains",-75.38016,38.86695,"Region_03",7.976334799,"Urban","MAN_MADE",14.22161,2,"H02040207","NLA_DE-10020",309.095896673697,0.000208467194973942,1.49925037481259e-06,0.000183015635039623,6.74441806628103e-07,0.000275603663613655,0.000184514885414436,"MESOTROPHIC (10-25 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"77",2010253,"NLA17_TX-10008",1,"15-Jun-17",10.53,0,155.6,2.523,0.043,282.59375,0.043,"PROB","CPL","Coastal Plains",-95.73801,33.06712,"Region_06",235.7987477,"Non-Urban","MAN_MADE",14.7144,149,"H12010003","NLA_TX-10097",19.7425627139237,0.000180124223602484,3.06989362461626e-06,0,9.12364955920586e-06,0.00087676935886761,3.06989362461626e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"78",2010254,"NLA17_KS-10010",1,"15-Jun-17",5.81,0,5.41,0.751,0.017,38.42,0.017,"PROB","SPL","Southern Plains",-97.39951,37.65573,"Region_07",111.4684076,"Urban","MAN_MADE",7.757032,391,"H11030013","NLA_KS-10076",43.2246419745768,5.3616049118298e-05,1.21367887484829e-06,0,1.24040470132368e-06,0.000483763530391341,1.21367887484829e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"79",2010255,"NLA17_NE-10032",1,"15-Jun-17",17.3,0.0853,7.37,1.828,0.035,61.85125,0.1203,"HAND","SPL","Southern Plains",-102.0378,42.92186,"Region_07",0,"Non-Urban","NATURAL",59.10682,1058,"H10150003","NLA_NE-10031",65.3546568371849,0.000130506175483687,2.49875062468766e-06,6.08981223673877e-06,1.99689175644837e-06,0.00144046627810158,8.58856286142643e-06,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"80",2010256,"NLA17_OH-10001",1,"14-Jun-17",5.18,5.3069,29.37,6.55,0.093,100.27125,5.3999,"PROB","TPL","Temperate Plains",-83.05952,40.36715,"Region_05",35.0676386,"Non-Urban","MAN_MADE",391.6293,277,"H05050005","NLA_OH-10031",144.448720496044,0.000467623331191547,6.63953737417006e-06,0.000378874848290141,3.23729645777205e-06,0.000431307243963364,0.000385514385664311,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"81",2010257,"NLA17_CA-10081",1,"14-Jun-17",4.01,0.0201,1.41,0.385,0.008,8.25125,0.0281,"PROB","XER","Xeric",-121.836,37.6695,"Region_09",8.765044119,"Urban","MAN_MADE",26.98175,107,"H18050004","NLA_CA-10200",103.178643060836,2.74862568715642e-05,5.71142999928607e-07,1.43499678732063e-06,2.66394828000964e-07,0.000333888426311407,2.00613978724923e-06,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"82",2010258,"NLA17_NE-HP004",1,"15-Jun-17",5.45,0.6164,6.12,0.564,0.02,35.115,0.6364,"HAND","SPL","Southern Plains",-103.116433,42.458365,"Region_07",0,"Non-Urban","MAN_MADE",617.2866,1220.42,"H10150002","NLA_NE-10005",35.5169169282692,4.02655814949668e-05,1.42785749982152e-06,4.40065681444992e-05,1.13370148586624e-06,0.000453788509575354,4.54344256443207e-05,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"83",2010259,"NLA17_UT-10008",1,"15-Jun-17",3.44,0.0251,5.32,0.405,0.036,19.58375,0.0611,"PROB","WMT","Western Mountains",-111.5912,40.9061,"Region_08",29.11114712,"Non-Urban","MAN_MADE",266.0559,1738,"H16020102","NLA_UT-10258",45.7307153595329,2.89141143713857e-05,2.57014349967873e-06,1.791961162276e-06,6.32269015344811e-07,0.000286427976686095,4.36210466195474e-06,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)"
"84",2010260,"NLA17_WI-10001",1,"15-Jun-17",8.53,NA,75.4,1.12,NA,92.4,NA,"PROB","TPL","Temperate Plains",-89.2538,42.96456,"Region_05",5.778723434,"Urban","NATURAL",1293.361,256,"H07060005","NLA_WI-10025",26.8037081009279,7.9960019990005e-05,NA,NA,2.98317007814441e-06,0.000710241465445462,NA,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"85",2010261,"NLA17_NC-10005",1,"15-Jun-17",13.83,0.0033,22.31,0.856,0.011,44.585,0.0143,"PROB","CPL","Coastal Plains",-78.81672,35.22379,"Region_04",87.25645495,"Non-Urban","MAN_MADE",6.706105,47,"H03030004","NLA_NC-10037",42.4554865108787,6.1112300992361e-05,7.85321624901835e-07,2.3559648747055e-07,1.43944413348559e-06,0.00115154038301415,1.02091811237239e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"86",2010262,"NLA17_MO-10001",1,"15-Jun-17",5.81,0.0684,19.52,0.969,0.053,83.0125,0.1214,"PROB","TPL","Temperate Plains",-94.20671,37.80796,"Region_07",149.7191948,"Non-Urban","MAN_MADE",11.75486,253,"H10290105","NLA_MO-10021",25.8124431243298,6.91796958663525e-05,3.78382237452702e-06,4.88327264938959e-06,2.68009097523769e-06,0.000483763530391341,8.66709502391661e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"87",2010263,"NLA17_IL-HP001",1,"15-Jun-17",12.52,0.0806,3.34,0.944,0.023,22.345,0.1036,"HAND","TPL","Temperate Plains",-88.226392,42.31778,"Region_05",0,"Urban","NATURAL",19.43267,223.9,"H07120003","NLA_IL-10059",93.4201291967001,6.73948739915756e-05,1.64203612479475e-06,5.75426572428072e-06,7.21417049741741e-07,0.00104246461282265,7.39630184907546e-06,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"88",2010264,"NLA17_SD-10004",1,"15-Jun-17",8.29,2e-04,5.26,0.8,0.021,22.21375,0.0212,"PROB","TPL","Temperate Plains",-97.26411,45.44171,"Region_08",4.576582346,"Non-Urban","NATURAL",857.1951,564,"H10170201","NLA_SD-10015",79.6373748089017,5.71142999928607e-05,1.49925037481259e-06,1.42785749982152e-08,7.17179592244376e-07,0.000690258118234804,1.51352894981081e-06,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"89",2010265,"NLA17_SD-10013",1,"15-Jun-17",49.74,0.2422,19.36,7.475,3.273,1174.063,3.5152,"PROB","NPL","Northern Plains",-99.7759,45.55612,"Region_08",31.12546855,"Non-Urban","NATURAL",10.424,617,"H10130106","NLA_SD-10108",14.0788967367943,0.000533661740558292,0.000233668879845791,1.72913543228386e-05,3.79050823750699e-05,0.00414154870940883,0.00025096023416863,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"90",2010266,"NLA17_KS-10035",1,"16-Jun-17",8.01,5e-04,230.8,3.845,0.019,429.58,0.0195,"PROB","SPL","Southern Plains",-97.73838,37.6423,"Region_07",722.9421449,"Non-Urban","MAN_MADE",1.654729,417,"H11030014","NLA_KS-10092",19.7925211973686,0.000274505604340687,1.35646462483044e-06,3.56964374955379e-08,1.3869158032135e-05,0.000666944213155704,1.39216106232598e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"91",2010267,"NLA17_ND-10012",1,"16-Jun-17",13.07,0.3774,17.12,1.268,0.016,30.2375,0.3934,"PROB","NPL","Northern Plains",-101.5346,48.00826,"Region_08",16.53898413,"Non-Urban","NATURAL",74.15216,620,"H10110101","NLA_ND-10127",92.730414367526,9.05261654886842e-05,1.14228599985721e-06,2.6943671021632e-05,9.76229493916576e-07,0.00108825978351374,2.80859570214893e-05,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
"92",2010268,"NLA17_ND-10090",1,"16-Jun-17",13.64,0.0014,60.89,2.395,0.015,120.26125,0.0164,"PROB","NPL","Northern Plains",-99.47655,47.0334,"Region_08",74.58466875,"Non-Urban","NATURAL",1.887195,528,"H10130103","NLA_ND-10187",44.0381059933444,0.000170985935603627,1.07089312486614e-06,9.99500249875062e-08,3.88268141298966e-06,0.00113572023313905,1.17084314985364e-06,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"93",2010269,"NLA17_NM-10003",1,"16-Jun-17",4.1,0,2.21,0.251,0.007,15.76375,0.007,"PROB","SPL","Southern Plains",-105.2418,35.66711,"Region_06",2.37333604,"Urban","MAN_MADE",437.4939,2012,"H13060001","NLA_NM-10082",35.2097556418977,1.791961162276e-05,4.99750124937531e-07,0,5.08938823802478e-07,0.000341382181515404,4.99750124937531e-07,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)"
"94",2010270,"NLA17_NM-10004",1,"15-Jun-17",13.08,0.0388,4.08,1.256,0.092,131.71,0.1308,"PROB","SPL","Southern Plains",-104.8161,36.17599,"Region_06",2.455368404,"Non-Urban","NATURAL",25.20015,2038,"H11080003","NLA_NM-10074",21.0872388840494,8.96694509887913e-05,6.56814449917898e-06,2.77004354965374e-06,4.25230877697403e-06,0.00108909242298085,9.33818804883273e-06,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)"
"95",2010271,"NLA17_MI-10084",1,"15-Jun-17",7.39,0.0137,1.93,0.669,0.036,8.17875,0.0497,"PROB","UMW","Upper Midwest",-83.76897,44.59968,"Region_05",58.01738359,"Non-Urban","NATURAL",6.136978,279,"H04070005","NLA_MI-10176",180.878943525656,4.77618333690298e-05,2.57014349967873e-06,9.7808238737774e-07,2.64054137192896e-07,0.000615320566194838,3.54822588705647e-06,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"96",2010272,"NLA17_CA-10011",1,"13-Jun-17",5.52,0.1259,17.6,0.616,0.009,28.83375,0.1349,"PROB","XER","Xeric",-122.1187,37.77693,"Region_09",18.82796581,"Urban","MAN_MADE",309.7252,141,"H18050004","NLA_CA-10122",47.2420148502763,4.39780109945028e-05,6.42535874919683e-07,8.98836296137646e-06,9.30908877063813e-07,0.000459616985845129,9.63089883629614e-06,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)"
"97",2010273,"NLA17_NC-10033",1,"16-Jun-17",4.59,0,119.6,1.371,0.01,125.145,0.01,"PROB","SAP","Southern Appalachians",-78.55026,35.78938,"Region_04",879.0266408,"Urban","MAN_MADE",2.247461,62,"H03020201","NLA_NC-10076",24.2255017301986,9.7879631612765e-05,7.13928749910759e-07,0,4.04035518862968e-06,0.00038218151540383,7.13928749910759e-07,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"98",2010274,"NLA17_KS-10002",1,"19-Jun-17",6.68,0,59.47,1.034,0.064,85.93875,0.064,"PROB","SPL","Southern Plains",-95.98673,37.19249,"Region_07",16.78702206,"Non-Urban","MAN_MADE",13.48185,251,"H11070106","NLA_KS-10020",26.6060458122751,7.38202327407725e-05,4.56914399942886e-06,0,2.77456609905988e-06,0.000556203164029975,4.56914399942886e-06,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"99",2010275,"NLA17_KS-10033",1,"18-Jun-17",9.54,0.205,18.96,1.406,0.027,557.58875,0.232,"PROB","SPL","Southern Plains",-97.0316,37.22522,"Region_07",722.9421449,"Urban","MAN_MADE",1.067719,367,"H11030018","NLA_KS-10090",5.57596637515935,0.000100378382237453,1.92760762475905e-06,1.46355393731706e-05,1.80019705076834e-05,0.000794338051623647,1.65631469979296e-05,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)"
