"","siteID","domainID","namedLocation","DateTime","analyte","analyteConcentration","analyteUnits","sampleCondition"
"218","HOPB","D01","HOPB.AOS.S2",2019-06-03 14:01:00,"TP",0.2867,"milligramsPerLiter","GOOD"
"219","HOPB","D01","HOPB.AOS.S2",2019-06-03 14:01:00,"DOC",3.044,"milligramsPerLiter","GOOD"
"220","HOPB","D01","HOPB.AOS.S2",2019-06-03 14:01:00,"TP",0.2706,"milligramsPerLiter","GOOD"
"221","HOPB","D01","HOPB.AOS.S2",2019-06-24 13:20:00,"TP",0.0445,"milligramsPerLiter","GOOD"
"222","HOPB","D01","HOPB.AOS.S2",2019-06-24 13:20:00,"NO3+NO2 - N",0.0978,"milligramsPerLiter","GOOD"
"223","HOPB","D01","HOPB.AOS.S2",2019-06-24 13:20:00,"DOC",2.358,"milligramsPerLiter","GOOD"
"224","HOPB","D01","HOPB.AOS.S2",2019-07-11 12:34:00,"NO3+NO2 - N",0.1292,"milligramsPerLiter","GOOD"
"225","HOPB","D01","HOPB.AOS.S2",2019-07-11 12:34:00,"TP",0.1907,"milligramsPerLiter","GOOD"
"226","HOPB","D01","HOPB.AOS.S2",2019-07-11 12:34:00,"DOC",2.434,"milligramsPerLiter","GOOD"
"227","HOPB","D01","HOPB.AOS.S2",2019-07-17 12:35:00,"NO3+NO2 - N",0.1345,"milligramsPerLiter","GOOD"
"228","HOPB","D01","HOPB.AOS.S2",2019-07-17 12:35:00,"TP",0.3385,"milligramsPerLiter","GOOD"
"229","HOPB","D01","HOPB.AOS.S2",2019-07-17 12:35:00,"DOC",2.381,"milligramsPerLiter","GOOD"
"230","HOPB","D01","HOPB.AOS.S2",2019-08-13 13:54:00,"NO3+NO2 - N",0.0971,"milligramsPerLiter","OK"
"231","HOPB","D01","HOPB.AOS.S2",2019-08-13 13:54:00,"DOC",2.414,"milligramsPerLiter","OK"
"232","HOPB","D01","HOPB.AOS.S2",2019-08-13 13:54:00,"TP",0.17,"milligramsPerLiter","OK"
"233","HOPB","D01","HOPB.AOS.S2",2019-09-09 15:05:00,"DOC",2.929,"milligramsPerLiter","OK"
"234","HOPB","D01","HOPB.AOS.S2",2019-09-09 15:05:00,"NO3+NO2 - N",0.0614,"milligramsPerLiter","OK"
"235","HOPB","D01","HOPB.AOS.S2",2019-09-09 15:05:00,"TP",0.2695,"milligramsPerLiter","OK"
"236","HOPB","D01","HOPB.AOS.S2",2019-09-24 13:37:00,"DOC",2.602,"milligramsPerLiter","OK"
"237","HOPB","D01","HOPB.AOS.S2",2019-09-24 13:37:00,"NO3+NO2 - N",0.1106,"milligramsPerLiter","OK"
"238","HOPB","D01","HOPB.AOS.S2",2019-09-24 13:37:00,"TP",0.41,"milligramsPerLiter","OK"
"239","HOPB","D01","HOPB.AOS.S2",2019-10-09 14:29:00,"NO3+NO2 - N",0.0042,"milligramsPerLiter","OK"
"240","HOPB","D01","HOPB.AOS.S2",2019-10-09 14:29:00,"DOC",2.91,"milligramsPerLiter","OK"
"241","HOPB","D01","HOPB.AOS.S2",2019-10-09 14:29:00,"TP",0.074,"milligramsPerLiter","OK"
"242","HOPB","D01","HOPB.AOS.S2",2019-11-05 15:17:00,"TP",0.27,"milligramsPerLiter","OK"
"243","HOPB","D01","HOPB.AOS.S2",2019-11-05 15:17:00,"NO3+NO2 - N",0.0205,"milligramsPerLiter","OK"
"244","HOPB","D01","HOPB.AOS.S2",2019-11-05 15:17:00,"DOC",3.026,"milligramsPerLiter","OK"
"245","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"TP",0.113,"milligramsPerLiter","Cold Chain Broken"
"246","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"TP",0.106,"milligramsPerLiter","Cold Chain Broken"
"247","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"TP",0.117,"milligramsPerLiter","Cold Chain Broken"
"248","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"NO3+NO2 - N",0.0444,"milligramsPerLiter","Cold Chain Broken"
"249","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"NO3+NO2 - N",0.0145,"milligramsPerLiter","Cold Chain Broken"
"250","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"NO3+NO2 - N",0.014,"milligramsPerLiter","Cold Chain Broken"
"251","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"DOC",1.994,"milligramsPerLiter","Cold Chain Broken"
"252","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"DOC",1.937,"milligramsPerLiter","Cold Chain Broken"
"253","HOPB","D01","HOPB.AOS.S2",2019-11-13 14:43:00,"DOC",2.078,"milligramsPerLiter","Cold Chain Broken"
"254","HOPB","D01","HOPB.AOS.S2",2019-12-04 14:22:00,"TP",0.02,"milligramsPerLiter","OK"
"255","HOPB","D01","HOPB.AOS.S2",2019-12-04 14:22:00,"NO3+NO2 - N",0.0078,"milligramsPerLiter","OK"
"256","HOPB","D01","HOPB.AOS.S2",2019-12-04 14:22:00,"DOC",2.645,"milligramsPerLiter","OK"
"257","HOPB","D01","HOPB.AOS.S2",2019-12-09 14:11:00,"DOC",1.935,"milligramsPerLiter","OK"
"258","HOPB","D01","HOPB.AOS.S2",2019-12-09 14:11:00,"TP",0.127,"milligramsPerLiter","OK"
"259","HOPB","D01","HOPB.AOS.S2",2019-12-09 14:11:00,"NO3+NO2 - N",0.0722,"milligramsPerLiter","OK"
"260","LEWI","D02","LEWI.AOS.S2",2016-10-05 13:25:00,"DOC",0.9852,"milligramsPerLiter","GOOD"
"261","LEWI","D02","LEWI.AOS.S2",2016-10-05 13:25:00,"NO3+NO2 - N",2.651,"milligramsPerLiter","GOOD"
"262","LEWI","D02","LEWI.AOS.S2",2016-10-05 13:25:00,"TP",5e-04,"milligramsPerLiter","GOOD"
"263","LEWI","D02","LEWI.AOS.S2",2016-10-19 13:52:00,"DOC",1.321,"milligramsPerLiter","GOOD"
"264","LEWI","D02","LEWI.AOS.S2",2016-10-19 13:52:00,"NO3+NO2 - N",2.387,"milligramsPerLiter","GOOD"
"265","LEWI","D02","LEWI.AOS.S2",2016-10-19 13:52:00,"TP",0.004,"milligramsPerLiter","GOOD"
"266","LEWI","D02","LEWI.AOS.S2",2016-11-09 15:00:00,"TP",0.017,"milligramsPerLiter","GOOD"
"267","LEWI","D02","LEWI.AOS.S2",2016-11-09 15:00:00,"DOC",1.488,"milligramsPerLiter","GOOD"
"268","LEWI","D02","LEWI.AOS.S2",2016-11-09 15:00:00,"NO3+NO2 - N",2.281,"milligramsPerLiter","GOOD"
"269","LEWI","D02","LEWI.AOS.S2",2016-11-30 14:32:00,"NO3+NO2 - N",2.22,"milligramsPerLiter","GOOD"
"270","LEWI","D02","LEWI.AOS.S2",2016-11-30 14:32:00,"DOC",2.196,"milligramsPerLiter","GOOD"
"271","LEWI","D02","LEWI.AOS.S2",2016-11-30 14:32:00,"TP",0.002,"milligramsPerLiter","GOOD"
"272","LEWI","D02","LEWI.AOS.S2",2016-12-07 14:36:00,"DOC",2.027,"milligramsPerLiter","GOOD"
"273","LEWI","D02","LEWI.AOS.S2",2016-12-07 14:36:00,"NO3+NO2 - N",2.304,"milligramsPerLiter","GOOD"
"274","LEWI","D02","LEWI.AOS.S2",2016-12-07 14:36:00,"TP",0.004,"milligramsPerLiter","GOOD"
"275","LEWI","D02","LEWI.AOS.S2",2017-01-11 14:30:00,"DOC",0.7354,"milligramsPerLiter","GOOD"
"276","LEWI","D02","LEWI.AOS.S2",2017-01-11 14:30:00,"NO3+NO2 - N",2.687,"milligramsPerLiter","GOOD"
"277","LEWI","D02","LEWI.AOS.S2",2017-01-11 14:30:00,"TP",0.004,"milligramsPerLiter","GOOD"
"278","LEWI","D02","LEWI.AOS.S2",2017-01-25 15:16:00,"TP",0.007,"milligramsPerLiter","GOOD"
"279","LEWI","D02","LEWI.AOS.S2",2017-01-25 15:16:00,"NO3+NO2 - N",2.748,"milligramsPerLiter","GOOD"
"280","LEWI","D02","LEWI.AOS.S2",2017-01-25 15:16:00,"DOC",1.514,"milligramsPerLiter","GOOD"
"281","LEWI","D02","LEWI.AOS.S2",2017-02-01 14:22:00,"NO3+NO2 - N",2.905,"milligramsPerLiter","GOOD"
"282","LEWI","D02","LEWI.AOS.S2",2017-02-01 14:22:00,"TP",0.007,"milligramsPerLiter","GOOD"
"283","LEWI","D02","LEWI.AOS.S2",2017-02-01 14:22:00,"DOC",0.9854,"milligramsPerLiter","GOOD"
"284","LEWI","D02","LEWI.AOS.S2",2017-02-15 15:02:00,"NO3+NO2 - N",2.8,"milligramsPerLiter","GOOD"
"285","LEWI","D02","LEWI.AOS.S2",2017-02-15 15:02:00,"DOC",2.292,"milligramsPerLiter","GOOD"
"286","LEWI","D02","LEWI.AOS.S2",2017-02-15 15:02:00,"TP",0.006,"milligramsPerLiter","GOOD"
"287","LEWI","D02","LEWI.AOS.S2",2017-03-01 14:50:00,"DOC",1.041,"milligramsPerLiter","GOOD"
"288","LEWI","D02","LEWI.AOS.S2",2017-03-01 14:50:00,"TP",0.009,"milligramsPerLiter","GOOD"
"289","LEWI","D02","LEWI.AOS.S2",2017-03-01 14:50:00,"NO3+NO2 - N",2.506,"milligramsPerLiter","GOOD"
"290","LEWI","D02","LEWI.AOS.S2",2017-03-07 16:15:00,"TP",0.102,"milligramsPerLiter","GOOD"
"291","LEWI","D02","LEWI.AOS.S2",2017-03-07 16:15:00,"NO3+NO2 - N",2.28,"milligramsPerLiter","GOOD"
"292","LEWI","D02","LEWI.AOS.S2",2017-03-07 16:15:00,"DOC",1.007,"milligramsPerLiter","GOOD"
"293","LEWI","D02","LEWI.AOS.S2",2017-03-15 13:45:00,"DOC",1,"milligramsPerLiter","GOOD"
"294","LEWI","D02","LEWI.AOS.S2",2017-03-15 13:45:00,"NO3+NO2 - N",2.666,"milligramsPerLiter","GOOD"
"295","LEWI","D02","LEWI.AOS.S2",2017-03-15 13:45:00,"TP",0.004,"milligramsPerLiter","GOOD"
"296","LEWI","D02","LEWI.AOS.S2",2017-03-27 13:46:00,"DOC",1.257,"milligramsPerLiter","GOOD"
"297","LEWI","D02","LEWI.AOS.S2",2017-03-27 13:46:00,"TP",0.005,"milligramsPerLiter","GOOD"
"298","LEWI","D02","LEWI.AOS.S2",2017-03-27 13:46:00,"NO3+NO2 - N",2.3,"milligramsPerLiter","GOOD"
"299","LEWI","D02","LEWI.AOS.S2",2017-04-19 13:46:00,"DOC",1.253,"milligramsPerLiter","GOOD"
"300","LEWI","D02","LEWI.AOS.S2",2017-04-19 13:46:00,"TP",0.002,"milligramsPerLiter","GOOD"
"301","LEWI","D02","LEWI.AOS.S2",2017-04-19 13:46:00,"NO3+NO2 - N",2.164,"milligramsPerLiter","GOOD"
"302","LEWI","D02","LEWI.AOS.S2",2017-04-26 13:21:00,"TP",0.018,"milligramsPerLiter","GOOD"
"303","LEWI","D02","LEWI.AOS.S2",2017-04-26 13:21:00,"NO3+NO2 - N",2.301,"milligramsPerLiter","GOOD"
"304","LEWI","D02","LEWI.AOS.S2",2017-04-26 13:21:00,"DOC",1.272,"milligramsPerLiter","GOOD"
"305","LEWI","D02","LEWI.AOS.S2",2017-05-03 09:30:00,"DOC",1.13,"milligramsPerLiter","GOOD"
"306","LEWI","D02","LEWI.AOS.S2",2017-05-03 09:30:00,"TP",0.009,"milligramsPerLiter","GOOD"
"307","LEWI","D02","LEWI.AOS.S2",2017-05-03 09:30:00,"NO3+NO2 - N",2.1,"milligramsPerLiter","GOOD"
"308","LEWI","D02","LEWI.AOS.S2",2017-05-10 09:13:00,"DOC",1.035,"milligramsPerLiter","GOOD"
"309","LEWI","D02","LEWI.AOS.S2",2017-05-10 09:13:00,"TP",0.012,"milligramsPerLiter","GOOD"
"310","LEWI","D02","LEWI.AOS.S2",2017-05-10 09:13:00,"NO3+NO2 - N",2.308,"milligramsPerLiter","GOOD"
"311","LEWI","D02","LEWI.AOS.S2",2017-05-24 09:20:00,"NO3+NO2 - N",2.349,"milligramsPerLiter","GOOD"
"312","LEWI","D02","LEWI.AOS.S2",2017-05-24 09:20:00,"DOC",1.157,"milligramsPerLiter","GOOD"
"313","LEWI","D02","LEWI.AOS.S2",2017-05-24 09:20:00,"TP",0.024,"milligramsPerLiter","GOOD"
"314","LEWI","D02","LEWI.AOS.S2",2017-06-14 13:11:00,"TP",0.012,"milligramsPerLiter","GOOD"
"315","LEWI","D02","LEWI.AOS.S2",2017-06-14 13:11:00,"NO3+NO2 - N",2.622,"milligramsPerLiter","GOOD"
"316","LEWI","D02","LEWI.AOS.S2",2017-06-14 13:11:00,"DOC",1.221,"milligramsPerLiter","GOOD"
"317","LEWI","D02","LEWI.AOS.S2",2017-06-21 13:20:00,"NO3+NO2 - N",2.624,"milligramsPerLiter","GOOD"
"318","LEWI","D02","LEWI.AOS.S2",2017-06-21 13:20:00,"DOC",1.121,"milligramsPerLiter","GOOD"
"319","LEWI","D02","LEWI.AOS.S2",2017-06-21 13:20:00,"TP",0.005,"milligramsPerLiter","GOOD"
"320","LEWI","D02","LEWI.AOS.S2",2017-07-05 13:14:00,"TP",0.003,"milligramsPerLiter","GOOD"
"321","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"TP",0.12,"milligramsPerLiter","GOOD"
"322","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"DOC",1.155,"milligramsPerLiter","GOOD"
"323","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"NO3+NO2 - N",3.0762,"milligramsPerLiter","GOOD"
"324","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"DOC",1.204,"milligramsPerLiter","GOOD"
"325","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"TP",0.119,"milligramsPerLiter","GOOD"
"326","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"TP",0.1179,"milligramsPerLiter","GOOD"
"327","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"NO3+NO2 - N",2.965,"milligramsPerLiter","GOOD"
"328","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"DOC",1.128,"milligramsPerLiter","GOOD"
"329","LEWI","D02","LEWI.AOS.S2",2017-07-25 13:09:00,"NO3+NO2 - N",2.7406,"milligramsPerLiter","GOOD"
"330","LEWI","D02","LEWI.AOS.S2",2017-08-09 13:26:00,"TP",0.0676,"milligramsPerLiter","GOOD"
"331","LEWI","D02","LEWI.AOS.S2",2017-08-09 13:26:00,"DOC",1.17,"milligramsPerLiter","GOOD"
"332","LEWI","D02","LEWI.AOS.S2",2017-08-09 13:26:00,"NO3+NO2 - N",2.886,"milligramsPerLiter","GOOD"
"333","LEWI","D02","LEWI.AOS.S2",2017-08-22 13:27:00,"NO3+NO2 - N",3.1391,"milligramsPerLiter","GOOD"
"334","LEWI","D02","LEWI.AOS.S2",2017-08-22 13:27:00,"DOC",1.28,"milligramsPerLiter","GOOD"
"335","LEWI","D02","LEWI.AOS.S2",2017-08-22 13:27:00,"TP",0.009,"milligramsPerLiter","GOOD"
"336","LEWI","D02","LEWI.AOS.S2",2017-09-13 14:41:00,"DOC",1.155,"milligramsPerLiter","GOOD"
"337","LEWI","D02","LEWI.AOS.S2",2017-09-13 14:41:00,"NO3+NO2 - N",2.509,"milligramsPerLiter","GOOD"
"338","LEWI","D02","LEWI.AOS.S2",2017-09-13 14:41:00,"TP",0.006,"milligramsPerLiter","GOOD"
"339","LEWI","D02","LEWI.AOS.S2",2017-09-27 13:35:00,"TP",0.0229,"milligramsPerLiter","GOOD"
"340","LEWI","D02","LEWI.AOS.S2",2017-09-27 13:35:00,"NO3+NO2 - N",2.4763,"milligramsPerLiter","GOOD"
"341","LEWI","D02","LEWI.AOS.S2",2017-09-27 13:35:00,"DOC",1.401,"milligramsPerLiter","GOOD"
"342","LEWI","D02","LEWI.AOS.S2",2017-10-11 13:16:00,"TP",0.043,"milligramsPerLiter","GOOD"
"343","LEWI","D02","LEWI.AOS.S2",2017-10-18 13:25:00,"TP",0.085,"milligramsPerLiter","GOOD"
"344","LEWI","D02","LEWI.AOS.S2",2017-10-18 13:25:00,"DOC",1.312,"milligramsPerLiter","GOOD"
"345","LEWI","D02","LEWI.AOS.S2",2017-10-18 13:25:00,"NO3+NO2 - N",2.3449,"milligramsPerLiter","GOOD"
"346","LEWI","D02","LEWI.AOS.S2",2017-11-29 14:33:00,"TP",0.014,"milligramsPerLiter","GOOD"
"347","LEWI","D02","LEWI.AOS.S2",2017-11-29 14:33:00,"DOC",0.8971,"milligramsPerLiter","GOOD"
"348","LEWI","D02","LEWI.AOS.S2",2017-11-29 14:33:00,"NO3+NO2 - N",2.808,"milligramsPerLiter","GOOD"
"349","LEWI","D02","LEWI.AOS.S2",2017-12-05 15:52:00,"NO3+NO2 - N",2.4722,"milligramsPerLiter","GOOD"
"350","LEWI","D02","LEWI.AOS.S2",2017-12-05 15:52:00,"TP",0.025,"milligramsPerLiter","GOOD"
"351","LEWI","D02","LEWI.AOS.S2",2017-12-05 15:52:00,"DOC",0.9565,"milligramsPerLiter","GOOD"
"352","LEWI","D02","LEWI.AOS.S2",2017-12-13 16:44:00,"TP",0.021,"milligramsPerLiter","GOOD"
"353","LEWI","D02","LEWI.AOS.S2",2017-12-13 16:44:00,"NO3+NO2 - N",2.0742,"milligramsPerLiter","GOOD"
"354","LEWI","D02","LEWI.AOS.S2",2017-12-13 16:44:00,"DOC",1.032,"milligramsPerLiter","GOOD"
"355","LEWI","D02","LEWI.AOS.S2",2018-01-10 14:40:00,"TP",0.028,"milligramsPerLiter","GOOD"
"356","LEWI","D02","LEWI.AOS.S2",2018-01-10 14:40:00,"DOC",0.6827,"milligramsPerLiter","GOOD"
"357","LEWI","D02","LEWI.AOS.S2",2018-01-10 14:40:00,"NO3+NO2 - N",2.5271,"milligramsPerLiter","GOOD"
"358","LEWI","D02","LEWI.AOS.S2",2018-01-24 14:15:00,"DOC",0.8434,"milligramsPerLiter","GOOD"
"359","LEWI","D02","LEWI.AOS.S2",2018-01-24 14:15:00,"TP",0.006,"milligramsPerLiter","GOOD"
"360","LEWI","D02","LEWI.AOS.S2",2018-01-24 14:15:00,"NO3+NO2 - N",2.3543,"milligramsPerLiter","GOOD"
"361","LEWI","D02","LEWI.AOS.S2",2018-02-07 14:30:00,"TP",0.005,"milligramsPerLiter","GOOD"
"362","LEWI","D02","LEWI.AOS.S2",2018-02-07 14:30:00,"DOC",0.9902,"milligramsPerLiter","GOOD"
"363","LEWI","D02","LEWI.AOS.S2",2018-02-07 14:30:00,"NO3+NO2 - N",2.1711,"milligramsPerLiter","GOOD"
"364","LEWI","D02","LEWI.AOS.S2",2018-02-14 14:35:00,"TP",0.006,"milligramsPerLiter","GOOD"
"365","LEWI","D02","LEWI.AOS.S2",2018-02-14 14:35:00,"DOC",0.9858,"milligramsPerLiter","GOOD"
"366","LEWI","D02","LEWI.AOS.S2",2018-02-14 14:35:00,"NO3+NO2 - N",2.6359,"milligramsPerLiter","GOOD"
"367","LEWI","D02","LEWI.AOS.S2",2018-02-28 14:27:00,"DOC",0.7354,"milligramsPerLiter","GOOD"
"368","LEWI","D02","LEWI.AOS.S2",2018-02-28 14:27:00,"NO3+NO2 - N",0.0071,"milligramsPerLiter","GOOD"
"369","LEWI","D02","LEWI.AOS.S2",2018-02-28 14:27:00,"TP",0.005,"milligramsPerLiter","GOOD"
"370","LEWI","D02","LEWI.AOS.S2",2018-03-07 16:40:00,"DOC",1.006,"milligramsPerLiter","GOOD"
"371","LEWI","D02","LEWI.AOS.S2",2018-03-07 16:40:00,"NO3+NO2 - N",2.5017,"milligramsPerLiter","GOOD"
"372","LEWI","D02","LEWI.AOS.S2",2018-03-07 16:40:00,"TP",0.026,"milligramsPerLiter","GOOD"
"373","LEWI","D02","LEWI.AOS.S2",2018-03-14 13:20:00,"NO3+NO2 - N",2.4776,"milligramsPerLiter","GOOD"
"374","LEWI","D02","LEWI.AOS.S2",2018-03-14 13:20:00,"TP",0.007,"milligramsPerLiter","GOOD"
"375","LEWI","D02","LEWI.AOS.S2",2018-03-14 13:20:00,"DOC",1.12,"milligramsPerLiter","GOOD"
"376","LEWI","D02","LEWI.AOS.S2",2018-03-26 14:05:00,"DOC",1.019,"milligramsPerLiter","GOOD"
"377","LEWI","D02","LEWI.AOS.S2",2018-03-26 14:05:00,"TP",0.034,"milligramsPerLiter","GOOD"
"378","LEWI","D02","LEWI.AOS.S2",2018-03-26 14:05:00,"NO3+NO2 - N",2.388,"milligramsPerLiter","GOOD"
"379","LEWI","D02","LEWI.AOS.S2",2018-04-18 13:45:00,"NO3+NO2 - N",2.2498,"milligramsPerLiter","GOOD"
"380","LEWI","D02","LEWI.AOS.S2",2018-04-18 13:45:00,"TP",0.0238,"milligramsPerLiter","GOOD"
"381","LEWI","D02","LEWI.AOS.S2",2018-04-18 13:45:00,"DOC",1.282,"milligramsPerLiter","GOOD"
"382","LEWI","D02","LEWI.AOS.S2",2018-04-25 13:20:00,"DOC",1.408,"milligramsPerLiter","GOOD"
"383","LEWI","D02","LEWI.AOS.S2",2018-04-25 13:20:00,"NO3+NO2 - N",2.1512,"milligramsPerLiter","GOOD"
"384","LEWI","D02","LEWI.AOS.S2",2018-04-25 13:20:00,"TP",0.0373,"milligramsPerLiter","GOOD"
"385","LEWI","D02","LEWI.AOS.S2",2018-05-02 13:30:00,"TP",0.0128,"milligramsPerLiter","GOOD"
"386","LEWI","D02","LEWI.AOS.S2",2018-05-02 13:30:00,"NO3+NO2 - N",2.3107,"milligramsPerLiter","GOOD"
"387","LEWI","D02","LEWI.AOS.S2",2018-05-02 13:30:00,"DOC",1.182,"milligramsPerLiter","GOOD"
"388","LEWI","D02","LEWI.AOS.S2",2018-05-09 13:45:00,"TP",0.018,"milligramsPerLiter","GOOD"
"389","LEWI","D02","LEWI.AOS.S2",2018-05-09 13:45:00,"DOC",1.009,"milligramsPerLiter","GOOD"
"390","LEWI","D02","LEWI.AOS.S2",2018-05-09 13:45:00,"NO3+NO2 - N",2.3576,"milligramsPerLiter","GOOD"
"391","LEWI","D02","LEWI.AOS.S2",2018-05-23 14:24:00,"TP",0.1221,"milligramsPerLiter","GOOD"
"392","LEWI","D02","LEWI.AOS.S2",2018-05-23 14:24:00,"DOC",1.619,"milligramsPerLiter","GOOD"
"393","LEWI","D02","LEWI.AOS.S2",2018-05-23 14:24:00,"NO3+NO2 - N",2.7048,"milligramsPerLiter","GOOD"
"394","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"DOC",1.83,"milligramsPerLiter","GOOD"
"395","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"NO3+NO2 - N",2.8054,"milligramsPerLiter","GOOD"
"396","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"NO3+NO2 - N",2.7294,"milligramsPerLiter","GOOD"
"397","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"NO3+NO2 - N",2.7096,"milligramsPerLiter","GOOD"
"398","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"TP",0.039,"milligramsPerLiter","GOOD"
"399","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"TP",0.0336,"milligramsPerLiter","GOOD"
"400","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"TP",0.037,"milligramsPerLiter","GOOD"
"401","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"DOC",1.823,"milligramsPerLiter","GOOD"
"402","LEWI","D02","LEWI.AOS.S2",2018-06-06 13:38:00,"DOC",1.959,"milligramsPerLiter","GOOD"
"403","LEWI","D02","LEWI.AOS.S2",2018-06-13 13:20:00,"NO3+NO2 - N",2.9313,"milligramsPerLiter","GOOD"
"404","LEWI","D02","LEWI.AOS.S2",2018-06-13 13:20:00,"DOC",1.461,"milligramsPerLiter","GOOD"
"405","LEWI","D02","LEWI.AOS.S2",2018-06-13 13:20:00,"TP",0.0553,"milligramsPerLiter","GOOD"
"406","LEWI","D02","LEWI.AOS.S2",2018-07-02 13:40:00,"NO3+NO2 - N",3.0352,"milligramsPerLiter","GOOD"
"407","LEWI","D02","LEWI.AOS.S2",2018-07-02 13:40:00,"DOC",1.422,"milligramsPerLiter","GOOD"
"408","LEWI","D02","LEWI.AOS.S2",2018-07-02 13:40:00,"TP",0.015,"milligramsPerLiter","GOOD"
"409","LEWI","D02","LEWI.AOS.S2",2018-07-25 13:40:00,"TP",0.001,"milligramsPerLiter","GOOD"
"410","LEWI","D02","LEWI.AOS.S2",2018-07-25 13:40:00,"DOC",4.074,"milligramsPerLiter","GOOD"
"411","LEWI","D02","LEWI.AOS.S2",2018-07-25 13:40:00,"NO3+NO2 - N",1.7958,"milligramsPerLiter","GOOD"
"412","LEWI","D02","LEWI.AOS.S2",2018-08-08 13:59:00,"DOC",1.485,"milligramsPerLiter","GOOD"
"413","LEWI","D02","LEWI.AOS.S2",2018-08-08 13:59:00,"NO3+NO2 - N",2.5836,"milligramsPerLiter","GOOD"
"414","LEWI","D02","LEWI.AOS.S2",2018-08-08 13:59:00,"TP",0.012,"milligramsPerLiter","GOOD"
"415","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"TP",0.137,"milligramsPerLiter","GOOD"
"416","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"NO3+NO2 - N",2.6123,"milligramsPerLiter","GOOD"
"417","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"TP",0.1534,"milligramsPerLiter","GOOD"
"418","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"DOC",1.803,"milligramsPerLiter","GOOD"
"419","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"DOC",1.879,"milligramsPerLiter","GOOD"
"420","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"NO3+NO2 - N",2.7748,"milligramsPerLiter","GOOD"
"421","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"DOC",1.886,"milligramsPerLiter","GOOD"
"422","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"NO3+NO2 - N",2.7733,"milligramsPerLiter","GOOD"
"423","LEWI","D02","LEWI.AOS.S2",2018-08-21 14:06:00,"TP",0.1337,"milligramsPerLiter","GOOD"
"424","LEWI","D02","LEWI.AOS.S2",2018-09-12 13:45:00,"DOC",1.683,"milligramsPerLiter","GOOD"
"425","LEWI","D02","LEWI.AOS.S2",2018-09-12 13:45:00,"NO3+NO2 - N",2.741,"milligramsPerLiter","GOOD"
"426","LEWI","D02","LEWI.AOS.S2",2018-09-12 13:45:00,"TP",0.02,"milligramsPerLiter","GOOD"
"427","LEWI","D02","LEWI.AOS.S2",2018-09-19 14:16:00,"DOC",1.884,"milligramsPerLiter","GOOD"
"428","LEWI","D02","LEWI.AOS.S2",2018-09-19 14:16:00,"NO3+NO2 - N",2.9355,"milligramsPerLiter","GOOD"
"429","LEWI","D02","LEWI.AOS.S2",2018-10-10 13:30:00,"NO3+NO2 - N",3.1056,"milligramsPerLiter","GOOD"
"430","LEWI","D02","LEWI.AOS.S2",2018-10-10 13:30:00,"TP",0.147,"milligramsPerLiter","GOOD"
"431","LEWI","D02","LEWI.AOS.S2",2018-10-10 13:30:00,"DOC",1.367,"milligramsPerLiter","GOOD"
"432","LEWI","D02","LEWI.AOS.S2",2018-10-17 13:31:00,"TP",0.006,"milligramsPerLiter","GOOD"
"433","LEWI","D02","LEWI.AOS.S2",2018-10-17 13:31:00,"DOC",1.072,"milligramsPerLiter","GOOD"
"434","LEWI","D02","LEWI.AOS.S2",2018-10-17 13:31:00,"NO3+NO2 - N",3.2081,"milligramsPerLiter","GOOD"
