"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"NW10OB0003","2002-06-21 13:10","",".6700","","","17206","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","",".9300","","","103371","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".6300","","","103370","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","20.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10OB0003","2002-06-21 13:10","","2.0400","","","103372","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".0110","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","",".0200","","","9117","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","",".1940","","","103373","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","92.7070","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10OB0003","2002-06-21 13:10","","1020.0000","","","103387","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".4740","","","103374","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".3680","","","103379","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","2.1800","","","103375","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","9.6600","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","","42.4000","","","103376","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".0400","","","103377","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","1.3900","","","103378","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".0500","","","103716","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".0800","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10OB0003","2002-06-21 13:10","",".2130","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","","8.0800","","","10301","PH UNITS","PH","PH","P"
"NW10OB0003","2002-06-21 13:10","","7.6000","","","109026","PH UNITS","PH","PH","P"
"NW10OB0003","2002-06-21 13:10","",".0590","","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".0120","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","<",".0020","","","103717","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".5400","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10OB0003","2002-06-21 13:10","","115.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10OB0003","2002-06-21 13:10","","50.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10OB0003","2002-06-21 13:10","","2.1400","","","103380","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","<",".0001","","","100254","MG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","<",".0050","","","103364","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","1.8500","","","14108","MG/L","SIO2","SIO2","P"
"NW10OB0003","2002-06-21 13:10","",".8780","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10OB0003","2002-06-21 13:10","",".3800","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10OB0003","2002-06-21 13:10","","173.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2002-06-21 13:10","","128.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2002-06-21 13:10","","58.4000","","","103382","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","9.0000","","","16306","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10OB0003","2002-06-21 13:10","","6.0000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10OB0003","2002-06-21 13:10","",".0130","","","103383","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","<",".0050","","","103718","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".0140","","","103719","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","37.3000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10OB0003","2002-06-21 13:10","",".1520","","","103384","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","1.0700","","","103385","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","",".4620","","","103721","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW10OB0003","2002-06-21 13:10","","2.1800","","","103386","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10OB0003","2002-08-23 20:18","","144.0000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10OB0003","2002-08-23 20:18","<",".0050","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10OB0003","2002-08-23 20:18","","3.1000","","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"NW10OB0003","2002-08-23 20:18","","5.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10OB0003","2002-08-23 20:18","",".0240","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10OB0003","2002-08-23 20:18","",".1600","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10OB0003","2002-08-23 20:18","","7.4000","","","109026","PH UNITS","PH","PH","P"
"NW10OB0003","2002-08-23 20:18","","8.3400","","","10301","PH UNITS","PH","PH","P"
"NW10OB0003","2002-08-23 20:18","",".0660","","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10OB0003","2002-08-23 20:18","",".0680","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10OB0003","2002-08-23 20:18","","192.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10OB0003","2002-08-23 20:18","<","3.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10OB0003","2002-08-23 20:18","","283.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2002-08-23 20:18","","273.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2002-08-23 20:18","","5.9000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10OB0003","2002-08-23 20:18","",".2000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10OB0003","2003-06-17 19:45","","44.9000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10OB0003","2003-06-17 19:45","","601.0000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".0050","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","<",".0010","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".2000","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","20.4000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".0440","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".0060","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","4.8000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","1.3600","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","10.4000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","","3.6000","","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","","4.0400","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10OB0003","2003-06-17 19:45","",".0980","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".7100","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","",".7700","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".4970","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","20.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10OB0003","2003-06-17 19:45","","1.5900","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".0150","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","",".0700","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","",".1730","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","46.2240","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10OB0003","2003-06-17 19:45","","864.0000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".5690","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".3150","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","1.0000","","","97514","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","4.9200","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","","39.3000","","","97515","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".0270","","","97516","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","1.0500","","","97518","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".0380","","","97517","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".1590","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10OB0003","2003-06-17 19:45","",".0900","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","","8.2000","","","109026","PH UNITS","PH","PH","P"
"NW10OB0003","2003-06-17 19:45","","7.7200","","","10301","PH UNITS","PH","PH","P"
"NW10OB0003","2003-06-17 19:45","",".0430","","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","<",".0040","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","<",".0010","","","97520","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".4500","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10OB0003","2003-06-17 19:45","","48.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10OB0003","2003-06-17 19:45","","56.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10OB0003","2003-06-17 19:45","","1.8400","","","97521","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","<",".0500","","","97523","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".0040","","","97997","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","1.3100","","","14108","MG/L","SIO2","SIO2","P"
"NW10OB0003","2003-06-17 19:45","","1.1040","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10OB0003","2003-06-17 19:45","",".2400","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10OB0003","2003-06-17 19:45","","72.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2003-06-17 19:45","","93.1000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2003-06-17 19:45","","16.4000","","","97525","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","1.7400","","","16309","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10OB0003","2003-06-17 19:45","","6.0000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10OB0003","2003-06-17 19:45","",".0100","","","97527","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","<",".0050","","","97524","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW10OB0003","2003-06-17 19:45","<",".0010","","","97530","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","19.0000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10OB0003","2003-06-17 19:45","",".0530","","","97528","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","1.2400","","","97529","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","",".5130","","","97531","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW10OB0003","2003-06-17 19:45","","1.9000","","","97532","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","78.9000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10OB0003","2003-07-10 14:05","","173.0000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","<",".0050","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","",".0140","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".1700","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","28.1000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0140","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0020","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","4.9000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".3360","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","20.6000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","","2.5000","","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","",".8220","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10OB0003","2003-07-10 14:05","",".0340","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".5500","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","",".2420","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".1440","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10OB0003","2003-07-10 14:05","<","5.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10OB0003","2003-07-10 14:05","",".9000","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","<",".0080","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","",".0400","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","",".0530","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","88.3680","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10OB0003","2003-07-10 14:05","","234.0000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".1470","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0940","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","1.1000","","","97514","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","8.9700","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","","10.8000","","","97515","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0570","","","97516","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".4600","","","97518","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0170","","","97517","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0360","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10OB0003","2003-07-10 14:05","",".0470","","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","","8.1100","","","10301","PH UNITS","PH","PH","P"
"NW10OB0003","2003-07-10 14:05","","8.9000","","","109026","PH UNITS","PH","PH","P"
"NW10OB0003","2003-07-10 14:05","",".0160","","","15406","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","<",".0040","","","15104","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","<",".0010","","","97520","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".4500","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10OB0003","2003-07-10 14:05","","92.0000","","","10451","MG/L","RESIDUE FILTERABLE","RÉSIDU FILTRABLE","P"
"NW10OB0003","2003-07-10 14:05","","22.0000","","","10406","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10OB0003","2003-07-10 14:05","",".6900","","","97521","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","<",".0500","","","97523","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0030","","","97997","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","1.3100","","","14108","MG/L","SIO2","SIO2","P"
"NW10OB0003","2003-07-10 14:05","",".8010","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10OB0003","2003-07-10 14:05","",".3300","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10OB0003","2003-07-10 14:05","","172.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2003-07-10 14:05","","159.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10OB0003","2003-07-10 14:05","","52.9000","","","97525","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","7.9900","","","16309","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10OB0003","2003-07-10 14:05","","10.7000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10OB0003","2003-07-10 14:05","",".0040","","","97527","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","<",".0050","","","97524","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".0010","","","97530","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW10OB0003","2003-07-10 14:05","","10.6000","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10OB0003","2003-07-10 14:05","",".1130","","","97528","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".3780","","","97529","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".1310","","","97531","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW10OB0003","2003-07-10 14:05","",".8600","","","97532","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10OB0003","2003-09-10 10:19","","117.0000","","","10101","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10OB0003","2003-09-10 10:19","","15.7000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10OB0003","2003-09-10 10:19","<",".0050","","","7563","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10OB0003","2003-09-10 10:19","",".0190","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".1100","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW10OB0003","2003-09-10 10:19","","16.4000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".0020","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10OB0003","2003-09-10 10:19","<",".0010","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW10OB0003","2003-09-10 10:19","","3.9000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".0350","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".0040","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10OB0003","2003-09-10 10:19","","30.4000","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10OB0003","2003-09-10 10:19","","7.9000","","","6101","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"NW10OB0003","2003-09-10 10:19","",".1100","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10OB0003","2003-09-10 10:19","<",".0050","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".6800","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10OB0003","2003-09-10 10:19","",".0660","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".0440","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10OB0003","2003-09-10 10:19","","30.0000","","","101401","CTU","COLOUR","COULEUR","P"
"NW10OB0003","2003-09-10 10:19","",".7100","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".0400","","","102615","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P"
"NW10OB0003","2003-09-10 10:19","",".0400","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10OB0003","2003-09-10 10:19","",".0050","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10OB0003","2003-09-10 10:19","","133.9590","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10OB0003","2003-09-10 10:19","","35.6000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".0180","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10OB0003","2003-09-10 10:19","",".0060","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
